id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,nb_prod_act,net_margin,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,churn,offpeak_diff_dec_jan_energy,offpeak_diff_dec_jan_power,off_peak_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,tenure,months_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw
11f4e9df68e2c0d08eda44b5a3632686,3.7514330818193473,0.0,2.765668554759014,1.9472376078706664,0.0,0.0,1.2513948500401042,0.0587683140289966,0.0,1.6562072696681427,0,0.0,19.48,1,7.93,13.856,3.1067614772725324e-06,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083833327254951,0.0083802259640179,0.0,2.789744999999832e-06,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075279631735712,0.0,0.0,0,-0.0034229999999998,0.1777787999999986,0.1487847499999999,0.0,0.1487847499999999,44.34100546,0.0,44.34100546,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,6,-6,64,5,False,False,True,False,False,False,False,True
b3105ddaf2997fd7c516ca50a97ccf93,4.771646264649876,0.0,3.611298362296429,3.389084535703939,3.3533390953113047,0.0,2.1230672437365663,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,203.9,15.12,1,316.57,16.5,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007254895117156,0.0072411833398833,0.0011606451534698,1.5176600238095196e-05,3.111169285714174e-06,1.276707999999988e-06,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.0038066508493804,0.0013681759555714,0.0006080466485715,0,-0.007801,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,6,-5,65,6,False,False,False,True,False,True,False,False
099d78aaad00c655489b746faa276792,4.148170613077387,2.0170333392987803,0.0,3.317386310354013,0.0,0.0,1.3370597263205246,0.0581092992049155,0.0,1.6562072696681427,1,0.0,19.28,2,186.94,13.2,4.019339969697008e-06,0.0,0.0,0.0086196859268398,0.0,0.0,0.0086237052668095,0.0086196859268398,0.0,4.080511809523744e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045191845689523,0.0,0.0,0,-0.003778,0.1777787999999986,0.1473078333333333,0.0,0.1473078333333333,44.35582026,0.0,44.35582026,0.149509,0.0,0.149509,44.44470996,0.0,44.44470996,5,-5,53,6,False,False,False,True,False,True,False,False
21b7b85053aad373a27b42d3000cd76e,4.188984699472782,0.0,2.133538908370217,2.44057851483637,2.133538908370217,0.0,2.115943176939055,0.0480181793124634,0.0416184595925479,1.6191632818997663,0,13.23,36.21,1,35.9,20.0,2.238087651515152e-05,5.394652083333298e-06,4.2698390151515897e-07,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070598978864974,0.0070429116620656,0.0011264297054986,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,0.0,0.0,0.0,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,0,-0.009528,0.1629156000000051,0.0203897499999999,0.0291125,0.0495022499999999,16.26440236,8.132198780000003,24.39660114,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,4,-4,43,7,False,False,True,False,False,False,False,True
8a1635685e64367baeb38e8ab0d64299,4.294730690484331,0.0,3.286456469746983,3.2890111439511305,3.286456469746983,0.0,2.12057393120585,0.047571177130987,0.0411632381089315,1.6191632818997663,0,190.54,14.32,1,208.95,15.588,2.790798306060616e-05,7.976809878787898e-06,1.2598984090910993e-07,0.0072385356078,0.0026059154732663,0.0011582083541061,0.0072664435908606,0.0072465124176788,0.001158334343947,1.878076699999976e-05,4.627310809523845e-06,2.279255714286113e-07,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.0038102550161423,0.0013696920970952,0.0006069978661429,0,-0.010689,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.0318590000000001,0.05444,16.29155496,8.14577508,24.43733004,4,-5,7,6,False,False,False,True,False,False,True,False
1b719ab6403ac4844e2133de2d408bd6,5.467806341289913,0.0,4.172135696649566,3.245189294173631,3.2095150145426308,0.0,2.1602283571978584,0.0480181793124634,0.0416184595925479,1.6191632818997663,0,163.16,15.24,1,210.29,19.8,5.452025117424237e-05,3.729044933333333e-05,0.0004748763678787,1.1113175086469476,49.51443937146139,22.006419896548437,1.1113720288981217,1.1113547990962809,22.00689477291631,9.535816357142864e-05,5.256890695238092e-05,0.0008220066738095,1.8494651417481545,85.08664190223995,37.81628664534836,1.8495604999117257,85.0866944711469,37.81710865202216,0,-0.009528,0.1629156000000051,0.02411275,0.0343663333333333,0.0584790833333333,18.584823609999997,7.447954189999999,26.03277779999999,0.0605499999999999,0.085483,0.146033,44.26692996,8.14577508,44.26692996,4,-6,40,4,False,False,True,False,False,False,False,True
9e295ce738857fb2729b058134d09ad2,4.946093480005892,0.0,3.8520528086978505,3.943879175924625,3.8520528086978505,0.0,2.1230672437365663,0.0466211811962679,0.0402002932425459,1.6191632818997663,0,676.77,45.33,1,809.15,66.0,1.874456151515133e-05,3.8034560606060457e-06,1.395026515151523e-06,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070562615714974,0.0070413204660429,0.0011273977481122,1.5857600238094814e-05,4.1382288095238325e-06,6.942857142855293e-10,0.0,0.0,0.0,1.5857600238094814e-05,4.1382288095238325e-06,6.942857142855293e-10,0,-0.0085019999999999,0.1629156000000051,0.0203903333333333,0.0291115,0.0495018333333333,16.26440236,8.132198780000003,24.39660114,0.022581,0.031858,0.054439,16.29155496,8.14577508,24.43733004,12,-4,137,7,True,False,False,False,False,False,True,False
eafa2b83f2fd1cb661f3baa44a62c651,4.301767669438014,0.0,0.0,3.4719646393360897,0.0,0.0,1.2385478876813278,0.0581092992049155,0.0,1.6562072696681427,0,0.0,24.52,1,274.43,13.2,4.995061787878568e-06,0.0006089452740833,0.0,0.0083802388933848,0.0,0.0,0.0083852339551727,0.0089891841674682,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,0,-0.0043869999999998,0.1777787999999986,0.1402115833333333,0.0071235833333333,0.1473351666666666,44.37063526,0.0,44.37063526,0.149509,0.085483,0.149509,44.44470996,0.0,44.44470996,3,-3,31,7,False,False,True,False,False,False,True,False
80cb523b9b5b6480f8d1e88d92bbfd83,3.6596310116070008,0.0,3.149834696715785,2.8304667668642045,3.149834696715785,0.0,1.3021143769562011,0.0581108188222662,0.0,1.6562072696681427,0,204.66,21.52,1,62.6,13.2,5.357357356060453e-06,0.0,0.0,0.0086196471385641,0.0,0.0,0.0086250044959201,0.0086196471385641,0.0,3.7892168095237857e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045188932739523,0.0,0.0,0,-0.0051639999999998,0.1777787999999986,0.1475650833333333,0.0,0.1475650833333333,44.35582046,0.0,44.35582046,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,6,-5,7,5,False,False,True,False,False,False,False,True
6918fb41c718435a8b11e3105c166b87,3.752125307297898,0.0,0.0,2.9253017755937143,0.0,0.0,1.2452658394574612,0.0587683140289966,0.0,1.6562072696681427,0,0.0,12.36,1,74.13,10.392,3.573925787878575e-06,0.0,0.0,0.0076619559755671,0.0,0.0,0.007665529901355,0.0076619559755671,0.0,3.2826762857141104e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334907905714,0.0,0.0,0,-0.0034229999999998,0.1777787999999986,0.1486981666666666,0.0,0.1486981666666666,44.32619026,0.0,44.32619026,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,75,4,True,False,False,False,False,False,True,False
4c336754bbee174f50d9dcec25e15943,6.093686734042883,0.0,5.093162432057557,3.29442874735567,3.3354579006893843,0.0,2.154728207440156,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,200.36,36.64,1,251.15,40.0,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.007254895117156,0.0072411833398833,0.0011606451534698,1.5176600238095196e-05,3.111169285714174e-06,1.276707999999988e-06,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.0038066508493804,0.0013681759555714,0.0006080466485715,0,-0.007801,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,7,-4,77,6,True,False,False,False,False,False,True,False
b4c154ed34b936656dc9616d7d604175,4.160948480864697,0.0,2.9995654882259823,3.332545505361898,2.9995654882259823,0.0,1.2062860444124324,0.058482585352205,0.0,1.6562072696681427,0,144.99,27.03,1,192.3,13.15,4.433329901515086e-06,0.0,0.0,0.0064647208082943,0.0,0.0,0.0064691541381958,0.0064647208082943,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,0,-0.0034009999999999,0.1777787999999986,0.1483705833333333,0.0,0.1483705833333333,44.40026526,0.0,44.40026526,0.150495,0.0,0.150495,44.44470996,0.0,44.44470996,3,-2,33,9,False,True,False,False,False,False,False,True
50a03ac7384bd74d5e2ab8be59557efb,5.022622172578226,4.634406729365539,4.028042295090749,3.449591008022655,3.374748346010104,0.0,2.1559430179718366,0.0473426354058715,0.0409332745429289,1.6191632818997663,1,221.08,9.32,3,339.34,28.0,1.6359509356060575e-05,2.6477320833333143e-06,2.4367993636363674e-06,0.007238588924553,0.0026058920128389,0.0011581742279284,0.007254948433909,0.0072412366566363,0.001160611027292,1.5176600238095196e-05,3.111169285714174e-06,1.276707999999988e-06,0.003791641817623,0.0013649910543441,0.0006066626908196,0.0038068184178611,0.0013681022236298,0.0006079393988196,0,-0.007801,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258971839999997,8.12948352,24.38845536,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,8,-9,26,2,True,False,False,False,False,False,True,False
f290ad62dff0338f7414fad97efbfeb8,6.185325378466559,0.0,5.118638329828019,3.2019212390099825,3.253095585849032,0.0,1.2837533833325263,0.0480181793124634,0.0416184595925479,1.6191632818997663,0,184.79,11.37,1,183.83,16.5,2.159149615151541e-05,5.264984083333355e-06,3.277311136363627e-07,0.0054288350608909,0.0019544659310116,0.0008686989258153,0.0054504265570424,0.0054341000449742,0.0008690266569289,1.9578964809523816e-05,4.749520809523802e-06,4.686002857142833e-07,0.0075829484982853,0.0027301295725714,0.0012135398811429,0.0076025274630948,0.0027348790933809,0.0012140084814286,0,-0.009528,0.1629156000000051,0.0206914166666666,0.0297021666666666,0.0503935833333333,16.242682359999996,8.121338780000002,24.36402114,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,6,-7,62,3,False,False,False,True,False,True,False,False
3b09bb8f7d5411328bdc8b41c101f933,3.0115704435972783,4.132483825000562,2.227886704613673,2.2153467028621674,2.227886704613673,0.0,1.2474822606770544,0.0637603116087495,0.0,1.6562072696681427,1,26.78,34.68,2,15.98,13.856,1.5523419090909102e-05,0.0,0.0,3.8181818111259284e-13,0.0,0.0,1.5523419472727282e-05,3.8181818111259284e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,0,0.006289,-1.1999999998124622e-06,0.160233,0.0,0.160233,44.26693046,0.0,44.26693046,0.163884,0.0,0.163884,44.26693116,0.0,44.26693116,6,-1,70,10,True,False,False,False,False,False,False,True
41c03d21512f438e64e85cc8031ca0d3,3.979366242396161,0.0,3.149834696715785,3.155764046921272,3.149834696715785,0.0,1.3016809492935764,0.0593164776114992,0.0,1.665659565509497,0,207.71,15.12,1,116.9,13.2,5.2790192424242304e-06,0.0,0.0,3.8181818111259284e-13,0.0,0.0,5.279019624242411e-06,3.8181818111259284e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,0,-0.0044619999999999,-1.1999999998124622e-06,0.1497758333333333,0.0,0.1497758333333333,44.26693046,0.0,44.26693046,0.151635,0.0,0.151635,44.26693116,0.0,44.26693116,7,-11,70,0,False,False,True,False,False,True,False,False
3d97594e298ed90c48ef588765d1536f,4.613757279442105,0.0,3.3787611753163733,2.844284527459441,2.7371926427047373,0.0,2.115976429454818,0.0464405326619646,0.0400169534752716,1.6191632818997663,0,53.42,35.65,1,73.15,15.7,1.724558387878785e-05,4.0614444469696734e-06,3.779117181818177e-06,0.0054289416934153,0.0019544190096292,0.0008686306709463,0.0054461872772941,0.0054330031378623,0.0008724097881281,1.585760023809524e-05,4.138228809523784e-06,6.94285714285615e-10,0.0,0.0,0.0,1.585760023809524e-05,4.138228809523784e-06,6.94285714285615e-10,0,-0.0079319999999999,0.1629156000000051,0.0201254166666666,0.0292874166666666,0.0494128333333333,16.275263399999993,8.1376293,24.412892699999997,0.0221239999999999,0.033741,0.055865,16.29155496,8.14577508,24.43733004,3,-2,32,9,False,False,True,False,False,False,False,True
1c07e3647fa6caddd1bb6f0a9691556f,5.179580513395409,4.229400240179781,3.991181757667873,3.525779245295585,0.0,1.3979400086720375,1.3126004392612594,0.074153526205372,0.0,1.670309674454459,1,0.0,41.64,2,1309.75,13.85,4.966243969696963e-06,0.0,0.0,3.8181818111259284e-13,0.0,0.0,4.966244351515144e-06,3.8181818111259284e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,1,-0.003034,-1.1999999998124622e-06,0.1899218333333333,0.0,0.1899218333333333,45.76093046,0.0,45.76093046,0.1919,0.0,0.1919,45.76093116,0.0,45.76093116,4,-1,21,9,False,False,False,False,True,False,False,True
43f928ccce881b681e90c1a14f7a633d,3.577836341292744,0.0,0.0,2.7576996250877386,0.0,0.0,1.2695129442179165,0.0579128438916266,0.0,1.6562072696681427,0,0.0,31.32,1,59.8,12.5,9.168626810606107e-06,0.0,0.0,2.94545456505995e-13,0.0,0.0,9.168627105151564e-06,2.94545456505995e-13,0.0,8.784072142857082e-06,0.0,0.0,0.0,0.0,0.0,8.784072142857082e-06,0.0,0.0,0,-0.009187,-1.1999999998124622e-06,0.1503640833333333,0.0,0.1503640833333333,44.26693026,0.0,44.26693026,0.153133,0.0,0.153133,44.26693116,0.0,44.26693116,6,-1,0,10,True,False,False,False,False,True,False,False
f09214e94bb96791a002468d28fc57e9,3.4068806700491248,0.0,2.419955748489758,2.5811414989920385,2.419955748489758,0.0,1.1690863574870227,0.0584404500830779,0.0,1.6749105204266346,0,38.0,29.56,1,31.43,15.0,8.26402578787878e-06,0.0,0.0,3.8181818111259284e-13,0.0,0.0,8.264026169696961e-06,3.8181818111259284e-13,0.0,7.96243295238087e-06,0.0,0.0,0.0,0.0,0.0,7.96243295238087e-06,0.0,0.0,0,-0.0067659999999999,-1.1999999998124622e-06,0.1493918333333333,0.0,0.1493918333333333,44.26693046,0.0,44.26693046,0.151635,0.0,0.151635,44.26693116,0.0,44.26693116,7,-11,1,0,False,False,False,True,False,False,False,True
1ebd1a0fcc9bc458b4341ebac2b787e7,3.648652695131223,0.0,0.0,2.7187673327210518,0.0,1.4913616938342726,1.2180100429843634,0.0896479895008236,0.0479419608274619,1.670309674454459,0,0.0,32.56,2,26.38,10.35,0.0046260991761365,0.0011659178523678,0.0,0.650152736496345,0.0,0.0,0.6547788356724815,0.6513186543487128,0.0,4.194223571428333e-06,8.26170000000232e-08,0.0,0.0048250126285711,0.0,0.0,0.0048292068521425,8.26170000000232e-08,0.0,0,0.0584587000000001,1.677778799999999,0.0980736158333333,0.1004909591666666,0.1985645749999999,45.35482036,0.0,45.35482036,0.1180309999999998,0.118064,0.2360949999999999,45.94470996,0.0,45.94470996,6,-5,6,6,False,True,False,False,False,True,False,False
ed3916ac7950b960659bba2601c74cca,4.190359716265324,5.0920641465730005,0.0,3.14469249393918,0.0,0.0,1.865340905624584,0.0670522483424643,0.0373049581675407,1.6562072696681427,1,0.0,15.72,3,100.85,13.2,3.10650606060609e-06,1.3669960227272864e-06,0.0,0.0076619559755671,0.0,0.0,0.0076650624816277,0.0076633229715899,0.0,2.9733752380952734e-06,1.837305000000056e-06,0.0,0.0090302081142857,0.0,0.0,0.0090331814895238,1.837305000000056e-06,0.0,0,-0.002984,0.1777787999999986,0.0819074166666667,0.0886542499999999,0.1705616666666667,44.32619026,0.0,44.32619026,0.083972,0.090211,0.171942,44.44470996,0.0,44.44470996,5,-7,51,4,False,False,False,False,True,True,False,False
