id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,nb_prod_act,net_margin,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,churn,offpeak_diff_dec_jan_energy,offpeak_diff_dec_jan_power,off_peak_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,tenure,months_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw
6cabca88c760284183f51f84e4a27b1e,3.781970673912552,0.0,2.74350976472843,2.7907635394463908,2.74350976472843,0.0,2.12434117077496,0.0480142909380547,0.0413986073153272,1.6191632818997663,0,54.93,42.72,1,68.65,17.1,1.5812320265151388e-05,3.957295113636379e-06,1.8716015151515176e-06,0.0040214382914185,0.0014477177849105,0.0006434301266268,0.0040372506116837,0.0040253955865321,0.000645301728142,1.5857600238095227e-05,4.138228809523824e-06,6.942857142855293e-10,0.0,0.0,0.0,1.5857600238095227e-05,4.138228809523824e-06,6.942857142855293e-10,0,-0.0061919999999999,0.1629156000000051,0.0205446666666666,0.0306334166666666,0.0511780833333333,16.28069392,8.140344559999996,24.42103848,0.0222249999999999,0.0337429999999999,0.0558659999999999,16.29155496,8.14577508,24.43733004,5,-1,57,10,False,True,False,False,False,True,False,False
62a3f68ea102e808337a4df16535a4f3,4.031731539945826,0.0,2.7795964912578244,2.874487615984951,2.7795964912578244,0.0,2.1654520728319286,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,60.12,15.53,1,90.35,17.320999999999998,9.580835154545456e-05,4.411123942424243e-05,0.0007894049567272,2.0427976559636947,89.90551145306267,39.95800708710654,2.0428934643152403,2.042841767203119,39.958796492063264,0.0001749832069999,5.609877128571428e-05,0.0012604435278095,3.152685356976765,141.50666870590646,62.891846671042295,3.152860340183765,141.50672480467776,62.89310711457011,0,0.0200569999999999,3.7009605600000057,0.0274276666666666,0.0391298333333333,0.0665575,20.91067486,6.766424600000001,27.67709946,0.0605499999999999,0.085483,0.146033,44.26692996,8.14577508,44.26692996,7,-7,27,3,False,False,True,False,False,False,False,True
84194d2387503e40042ded8bd1b737da,3.4679039465228003,0.0,0.0,2.6449798891017835,0.0,0.0,1.252367514459899,0.0593164776114992,0.0,1.6749105204266346,0,0.0,26.73,1,41.78,13.2,4.869239151515134e-06,0.0,0.0,0.3952271704309529,0.0,0.0,0.3952320396701044,0.3952271704309529,0.0,4.449681142857087e-06,0.0,0.0,0.6775324958034538,0.0,0.0,0.6775369454845966,0.0,0.0,0,-0.0033959999999999,2.177779200000004,0.1498646666666666,0.0,0.1498646666666666,44.44841196,0.0,44.44841196,0.151635,0.0,0.151635,46.44471036,0.0,46.44471036,7,-10,71,1,True,False,False,False,False,True,False,False
71d1aa1057c3a3fa26027eeeb959dcd3,3.9941411111261225,0.0,3.046495164334708,2.9741338810720017,3.046495164334708,0.0,2.1229036491733244,0.047367169496106,0.0414412444627091,1.6226183463211574,0,105.35,17.56,1,118.11,15.1,2.097313329545476e-05,4.51474135606064e-06,3.09935454545431e-08,0.0168350437710548,0.0168350437710543,0.0168350437710543,0.0168560169043503,0.0168395585124109,0.0168350747645998,1.9117599285714437e-05,4.0552436666666864e-06,5.193257142857025e-08,0.0264550687830865,0.0264550687830859,0.0264550687830859,0.0264741863823722,0.0264591240267525,0.0264551207156573,0,-0.0098309999999999,0.3333336000000031,0.0202673333333332,0.0302914166666666,0.0505587499999999,16.291554960000006,8.145775079999996,24.437330040000003,0.0222269999999999,0.032069,0.0542959999999999,16.291554960000003,8.14577508,24.437330040000003,7,-9,21,2,True,False,False,False,False,True,False,False
a480ed557f0078753e50ea55fccd76c6,5.57366630705797,0.0,4.591787828645595,3.2845773539818564,3.3911116137028023,0.0,1.2375437381428744,0.0652184615434695,0.0350845670952887,1.6562072696681427,0,279.71,32.64,1,171.9,14.5,5.715272878787956e-06,2.500975378787826e-07,0.0,0.0047886820802185,0.0,0.0,0.0047943973530973,0.0047889321777564,0.0,5.099615238095214e-06,1.3500214285713534e-07,0.0,0.0,0.0,0.0,5.099615238095214e-06,1.3500214285713534e-07,0.0,0,-0.0046789999999999,0.1777787999999986,0.0818697499999999,0.0848644166666666,0.1667341666666666,44.41508016,0.0,44.41508016,0.084586,0.08539,0.168705,44.44470996,0.0,44.44470996,5,-1,57,10,False,False,False,True,False,True,False,False
5f12c54d9851d471e20a8b8b566a8fdd,5.160618572399474,0.0,3.9558800862253753,3.04888829904528,0.0,0.0,1.2332500095411003,0.0559284968841622,0.0,1.6562072696681427,0,0.0,34.68,1,110.03,13.856,8.214320333333375e-06,0.0,0.0,2.94545456505995e-13,0.0,0.0,8.214320627878832e-06,2.94545456505995e-13,0.0,9.745846285714298e-06,0.0,0.0,0.0,0.0,0.0,9.745846285714298e-06,0.0,0.0,0,-0.0056879999999999,-1.1999999998124622e-06,0.1450121666666666,0.0,0.1450121666666666,44.26693026,0.0,44.26693026,0.147821,0.0,0.147821,44.26693116,0.0,44.26693116,6,-1,0,9,True,False,False,False,False,True,False,False
c9ca32c2e9fe5195117f199e4311903a,4.598287002254073,0.0,0.0,2.5965531142114746,0.0,0.0,1.230959555748569,0.0564653820957879,0.0,1.6562072696681427,0,0.0,10.08,1,30.14,10.39,3.1842898515151494e-05,0.0,0.0,0.0076619430461661,0.0,0.0,0.0076937859446813,0.0076619430461661,0.0,3.218708057142855e-05,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090623951948571,0.0,0.0,0,-0.0117299999999999,0.1777787999999986,0.1481631666666666,0.0,0.1481631666666666,44.32619036,0.0,44.32619036,0.152445,0.0,0.152445,44.44470996,0.0,44.44470996,4,-8,3,12,False,False,True,False,False,False,False,True
45928a87ec957ea2b3541709be2eede1,4.109747237713228,0.0,0.0,3.278419751645041,0.0,0.0,0.0,0.0581092992049155,0.0,1.6562072696681427,0,0.0,19.28,1,167.43,13.2,4.019339969697008e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.008623685872682,0.0086196665327123,0.0,4.080511809523744e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045191845689523,0.0,0.0,0,-0.003778,0.1777787999999986,0.1473078333333333,0.0,0.1473078333333333,44.35582036,0.0,44.35582036,0.149509,0.0,0.149509,44.44470996,0.0,44.44470996,4,-5,41,6,False,False,True,False,False,False,False,True
3e5d190fc400317b9047e2f790a4e45b,3.992774364255356,5.174045263125084,2.9479236198317262,3.167349831758853,2.9479236198317262,0.0,1.344588742578714,0.0582209769155539,0.0,1.665659565509497,1,127.87,15.12,2,106.66,13.2,1.1569276909090954e-05,0.0,0.0,3.490909143860595e-13,0.0,0.0,1.1569277258181868e-05,3.490909143860595e-13,0.0,1.2051735285714195e-05,0.0,0.0,0.0,0.0,0.0,1.2051735285714195e-05,0.0,0.0,0,-0.008499,-1.1999999998124622e-06,0.149913,0.0,0.149913,44.26693036,0.0,44.26693036,0.152445,0.0,0.152445,44.26693116,0.0,44.26693116,5,-11,1,0,False,False,False,False,True,True,False,False
719e45f33da890de9b4de5cbcb285351,3.7726883546821415,0.0,0.0,2.9453996440281105,0.0,0.0,1.2370407913791908,0.0587683140289966,0.0,1.6562072696681427,0,0.0,15.72,1,76.75,13.2,3.573925787878575e-06,0.0,0.0,0.0076619301167455,0.0,0.0,0.0076655040425333,0.0076619301167455,0.0,3.2826762857141104e-06,0.0,0.0,0.0090302081142857,0.0,0.0,0.0090334907905714,0.0,0.0,0,-0.0034229999999998,0.1777787999999986,0.1486981666666666,0.0,0.1486981666666666,44.32619046,0.0,44.32619046,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-7,75,4,False,False,False,True,False,True,False,False
2154882ee2a7478897f71bd15a77ecea,4.656270735080812,0.0,3.927421695050419,2.7021891946877705,2.745074791582057,0.0,1.2258259914618934,0.0574508047754627,0.0,1.6562072696681427,0,79.5,7.32,2,37.56,13.856,1.2002238204545486e-05,0.0,0.0,0.0083802259640179,0.0,0.0,0.0083922282022224,0.0083802259640179,0.0,1.090188899999998e-05,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075360753175712,0.0,0.0,0,-0.006249,0.1777787999999986,0.14676725,0.0,0.14676725,44.34100546,0.0,44.34100546,0.149555,0.0,0.149555,44.44470996,0.0,44.44470996,4,-10,3,1,False,False,True,False,False,False,False,True
626c4e8b31457bdac344371ec3519b6d,5.559970029794668,0.0,4.543347759379176,3.5611228592188247,3.5352941200427703,0.0,1.220892249219519,0.0661905833338962,0.0363817402279077,1.6562072696681427,0,385.56,24.9,1,342.17,15.0,2.794997537878784e-06,4.090358446969696e-06,0.0,0.0083801936403809,0.0,0.0,0.0083829886379188,0.0083842839988279,0.0,5.099615238095214e-06,1.3500214285714418e-07,0.0,0.0,0.0,0.0,5.099615238095214e-06,1.3500214285714418e-07,0.0,0,-0.0015469999999999,0.1777787999999986,0.0815705,0.0864834166666666,0.1680539166666666,44.37063546,0.0,44.37063546,0.083972,0.088643,0.171266,44.44470996,0.0,44.44470996,6,-4,66,7,False,False,False,True,False,True,False,False
5336cc7721ec9705b2effa5e99627b98,4.275472601069419,0.0,0.0,3.294217041609671,0.0,0.0,1.2350231594952237,0.0580010127803725,0.0,1.665659565509497,0,0.0,16.8,1,144.28,13.856,1.482885972727302e-05,0.0,0.0,0.1155969584441886,0.0,0.0,0.1156117873039159,0.1155969584441886,0.0,1.3979613904762211e-05,0.0,0.0,0.1981663980251662,0.0,0.0,0.1981803776390709,0.0,0.0,0,-0.0047979999999999,1.1777784000000011,0.1465144999999999,0.0,0.1465144999999999,44.36507876,0.0,44.36507876,0.149555,0.0,0.149555,45.44470956,0.0,45.44470956,4,-10,3,1,False,False,False,True,False,False,False,True
547886dab065e36d533e4fd790c4e7b7,3.106870544478654,4.101368963249251,0.0,2.281714970027296,0.0,0.0,1.0261245167454502,0.0587683140289966,0.0,1.6562072696681427,0,0.0,10.66,1,17.58,11.0,4.024733719696758e-06,0.0,0.0,0.0064647789908397,0.0,0.0,0.0064688037245594,0.0064647789908397,0.0,3.7242018095236154e-06,0.0,0.0,0.0090302081142854,0.0,0.0,0.009033932316095,0.0,0.0,1,-0.0034229999999998,0.1777787999999986,0.1486115833333332,0.0,0.1486115833333332,44.31137526,0.0,44.31137526,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-8,74,3,True,False,False,False,False,False,False,True
d174d4df4a71ff209c53da3fc1a38468,4.031246836232675,0.0,3.1476763242410986,3.207954652501948,3.1476763242410986,0.0,0.0,0.0590750827851925,0.0,1.6562072696681427,0,207.23,18.72,1,142.53,11.5,4.611329174242392e-06,0.0006089452740833,0.0,0.0083802421258029,0.0,0.0,0.0083848534549771,0.0089891873998862,0.0,2.659058238095239e-06,0.0010439061841428,0.0,0.0075251734285712,0.0,0.0,0.0075278324868093,0.0010439061841428,0.0,0,-0.0037669999999999,0.1777787999999986,0.1422293333333333,0.0071235833333333,0.1493529166666666,44.34100536,0.0,44.34100536,0.151367,0.085483,0.151367,44.44470996,0.0,44.44470996,5,-5,53,5,False,False,False,False,True,True,False,False
6b9aab83e063aebcb9ce6ebb05feed7f,4.443857290202318,0.0,3.5696079675468244,3.448394010181211,3.5696079675468244,0.0,2.1230999552555745,0.0471205972836216,0.0407059572187704,1.6191632818997663,0,354.52,15.84,1,293.03,33.0,2.3878345818181685e-05,7.1461768106060925e-06,3.679179015151505e-07,0.0,0.0,0.0,2.3878345818181685e-05,7.1461768106060925e-06,3.679179015151505e-07,1.861517133333333e-05,4.824727285714289e-06,4.528330000000066e-07,0.0,0.0,0.0,1.861517133333333e-05,4.824727285714289e-06,4.528330000000066e-07,1,-0.0104739999999999,0.0,0.0204259166666666,0.0298596666666666,0.0502855833333333,16.291554960000003,8.145775079999996,24.43733004,0.0222269999999999,0.032069,0.054296,16.29155496,8.14577508,24.43733004,12,-8,4,3,True,False,False,False,False,False,True,False
7ffc4c924caa3a403b9305773a272544,3.794766797940821,0.0,2.290034611362518,2.9769869660487536,2.290034611362518,0.0,1.2860071220794749,0.0594475400969478,0.0,1.6562072696681427,0,28.83,32.88,1,98.81,13.15,6.6243993560606055e-06,0.0006089452740833,0.0,0.0026338106999999,0.0,0.0,0.0026404350993559,0.0032427559740832,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,1,-0.0039919999999999,0.0,0.1434023333333333,0.0071235833333333,0.1505259166666666,44.42989495999999,0.0,44.42989495999999,0.153048,0.085483,0.153048,44.44470996,0.0,44.44470996,6,-1,17,9,True,False,False,False,False,False,False,True
19a1ce4c43af52ecc6597b0b87bfda27,4.515317378574382,3.1264561134318045,3.433289685195026,3.5378266479551086,3.433289685195026,0.0,2.121822376752185,0.047571177130987,0.0411632381089315,1.6191632818997663,1,275.98,24.51,2,397.46,23.1,1.9575968787878676e-05,4.196620083333342e-06,1.240489818181811e-06,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070570929787702,0.0070417136300656,0.0011272432114152,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,0.0,0.0,0.0,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,0,-0.0089549999999999,0.1629156000000051,0.0203894166666666,0.0291129166666666,0.0495023333333333,16.26440236,8.132198780000003,24.39660114,0.0225809999999999,0.03186,0.0544409999999999,16.29155496,8.14577508,24.43733004,4,-4,7,7,False,True,False,False,False,False,True,False
a1941a9aa5358b504a4abbcfbb625c51,4.175047699526168,4.803887100083716,3.0948203803548,3.2340412222041994,3.0948203803548,1.4913616938342726,2.16250466452115,0.0636624272165874,0.055275862490739,1.624335749037216,1,162.31,69.96,2,669.01,20.0,0.0002403292471515,0.0002188813360606,0.0001234674861818,0.1165224930096037,0.0947401417168846,0.084693421907362,0.1167628222567552,0.1167413743456643,0.0848168893935438,0.0002139144466666,0.000194766000238,0.000106465075238,0.1046316309699425,0.0850733170727994,0.076052343267086,0.1048455454166092,0.0852680830730375,0.0761588083423241,1,0.0308719999999999,0.6629160000000098,0.0227069999999998,0.0351973333333333,0.0579043333333332,16.25354236,8.126768779999999,24.38031114,0.0235089999999998,0.039396,0.0629049999999999,16.291554960000003,8.14577508,24.437330040000003,3,-7,4,10,False,False,True,False,False,False,False,True
d02fed8a82a7ac00c7d42fa836948e5c,3.816705183666515,0.0,0.0,2.85665640124895,0.0,0.0,1.383456296524753,0.0666218158027802,0.036588577550807,1.6562072696681427,0,0.0,21.48,1,92.11,10.392,5.738446424242413e-06,2.558511136363673e-07,0.0,0.0076618913283488,0.0,0.0,0.007667629774773,0.0076621471794624,0.0,5.099615238095214e-06,1.3500214285714418e-07,0.0,0.0,0.0,0.0,5.099615238095214e-06,1.3500214285714418e-07,0.0,0,-0.00467,0.1777787999999986,0.0820904166666666,0.08842125,0.1705116666666666,44.38545035999999,0.0,44.38545035999999,0.084587,0.089162,0.172468,44.44470996,0.0,44.44470996,3,-3,11,8,False,True,False,False,False,False,False,True
9ead03023106e8f5def2a806e5f8f070,3.8662873390841943,0.0,3.041787318971752,3.038751264921456,3.041787318971752,0.0,1.3332456989619628,0.0587683140289966,0.0,1.6562072696681427,0,161.09,12.82,1,85.76,13.2,4.024733719696758e-06,0.0,0.0,0.0064647595967453,0.0,0.0,0.006468784330465,0.0064647595967453,0.0,3.7242018095236154e-06,0.0,0.0,0.0090302081142854,0.0,0.0,0.009033932316095,0.0,0.0,1,-0.0034229999999998,0.1777787999999986,0.1486115833333332,0.0,0.1486115833333332,44.31137546,0.0,44.31137546,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-8,74,3,True,False,False,False,False,False,True,False
